ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,,,
CHEMBL198463,71924,0,None,-15,2,Human,5.9,pIC50,=,5.9,Functional,Displacementof[35S]GTP-gamma-Sfromhumanrecombinant5HT1AreceptorDisplacementof[35S]GTP-gamma-Sfromhumanrecombinant5HT1Areceptor,ChEMBL,460,4,0,8,2.8,CN1CCc2c(sc3ncn(CCN4CCN(c5ccnc6ccccc56)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
11845645,79031,0,None,-,1,Human,6.9,pIC50,=,6.9,Functional,Agonistactivityathuman5HT1AreceptorexpressedinCHOcellsbyinhibitionof8-OH-DPAT-induceddecreaseinforskolin-stimulatedcAMPproductionAgonistactivityathuman5HT1AreceptorexpressedinCHOcellsbyinhibitionof8-OH-DPAT-induceddecreaseinforskolin-stimulatedcAMPproduction,ChEMBL,413,7,2,3,3.8,CCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,10.1021/jm060218h,,
CHEMBL211393,79031,0,None,-,1,Human,6.9,pIC50,=,6.9,Functional,Agonistactivityathuman5HT1AreceptorexpressedinCHOcellsbyinhibitionof8-OH-DPAT-induceddecreaseinforskolin-stimulatedcAMPproductionAgonistactivityathuman5HT1AreceptorexpressedinCHOcellsbyinhibitionof8-OH-DPAT-induceddecreaseinforskolin-stimulatedcAMPproduction,ChEMBL,413,7,2,3,3.8,CCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,10.1021/jm060218h,,
9798864,167837,0,None,-,1,Human,6.9,pIC50,=,6.9,Functional,Inhibitionconcentrationagainstbindingofradioligand[35S]GTP-gamma-SinCHOcellsexpressing5-hydroxytryptamine1AreceptorInhibitionconcentrationagainstbindingofradioligand[35S]GTP-gamma-SinCHOcellsexpressing5-hydroxytryptamine1Areceptor,ChEMBL,358,7,2,3,3.6,Fc1cc2c(c(OCCNCCc3c[nH]c4ccc(F)cc34)c1)OCC2,10.1021/jm0304010,,
CHEMBL435612,167837,0,None,-,1,Human,6.9,pIC50,=,6.9,Functional,Inhibitionconcentrationagainstbindingofradioligand[35S]GTP-gamma-SinCHOcellsexpressing5-hydroxytryptamine1AreceptorInhibitionconcentrationagainstbindingofradioligand[35S]GTP-gamma-SinCHOcellsexpressing5-hydroxytryptamine1Areceptor,ChEMBL,358,7,2,3,3.6,Fc1cc2c(c(OCCNCCc3c[nH]c4ccc(F)cc34)c1)OCC2,10.1021/jm0304010,,
CHEMBL355953,120262,0,None,-,1,Human,5.8,pIC50,=,5.8,Functional,"Agonisticactivityofcompoundtowards5-hydroxytryptamine1Areceptorwasevaluatedby[35S]GTP-gamma-S,stimulatedcAMPassayAgonisticactivityofcompoundtowards5-hydroxytryptamine1Areceptorwasevaluatedby[35S]GTP-gamma-S,stimulatedcAMPassay",ChEMBL,382,4,1,6,2.7,COc1cccc2c1O[C@@H](CN1[C@H]3CC[C@@H]1C[C@@](O)(c1ccccn1)C3)CO2,10.1016/j.bmcl.2003.10.024,,
12004255,8843,0,None,-,1,Human,7.8,pIC50,=,7.8,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevelAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevel,ChEMBL,539,4,0,6,5.7,COc1cc(N2CCN(C3CCN(c4ccc(F)c5cc(C(F)(F)F)cnc45)CC3)CC2)c2ncccc2c1,10.1021/jm1000908,,
CHEMBL1098133,8843,0,None,-,1,Human,7.8,pIC50,=,7.8,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevelAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevel,ChEMBL,539,4,0,6,5.7,COc1cc(N2CCN(C3CCN(c4ccc(F)c5cc(C(F)(F)F)cnc45)CC3)CC2)c2ncccc2c1,10.1021/jm1000908,,
44219922,190894,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,504,3,0,6,4.8,Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(Br)ccc4n2)CC1)O3,10.1021/jm900374r,,
CHEMBL550700,190894,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,504,3,0,6,4.8,Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(Br)ccc4n2)CC1)O3,10.1021/jm900374r,,
11303781,116666,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Inhibitionconcentrationagainstbindingofradioligand[35S]GTP-gamma-SinCHOcellsexpressing5-hydroxytryptamine1AreceptorInhibitionconcentrationagainstbindingofradioligand[35S]GTP-gamma-SinCHOcellsexpressing5-hydroxytryptamine1Areceptor,ChEMBL,388,8,2,4,3.8,Fc1cc(OCCNCCCc2c[nH]c3ccc(F)cc23)c2c(c1)OCCO2,10.1021/jm0304010,,
CHEMBL339490,116666,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Inhibitionconcentrationagainstbindingofradioligand[35S]GTP-gamma-SinCHOcellsexpressing5-hydroxytryptamine1AreceptorInhibitionconcentrationagainstbindingofradioligand[35S]GTP-gamma-SinCHOcellsexpressing5-hydroxytryptamine1Areceptor,ChEMBL,388,8,2,4,3.8,Fc1cc(OCCNCCCc2c[nH]c3ccc(F)cc23)c2c(c1)OCCO2,10.1021/jm0304010,,
126,3979,8,None,1,2,Human,7.8,pIC50,=,7.8,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsco-expressingGalpha16assessedasdecreaseinserotonincalciummobilizationpreincubatedfor25minsfollowedbyserotoninchallengemeasuredfor30secsbyaequorin-derivedluminescenceassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsco-expressingGalpha16assessedasdecreaseinserotonincalciummobilizationpreincubatedfor25minsfollowedbyserotoninchallengemeasuredfor30secsbyaequorin-derivedluminescenceassay,ChEMBL,395,6,1,4,3.5,COc1ccccc1N1CCN(CC1)C[C@@H](C(=O)NC(C)(C)C)c1ccccc1,10.1016/j.bmcl.2018.04.059,,
6604840,3979,8,None,1,2,Human,7.8,pIC50,=,7.8,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsco-expressingGalpha16assessedasdecreaseinserotonincalciummobilizationpreincubatedfor25minsfollowedbyserotoninchallengemeasuredfor30secsbyaequorin-derivedluminescenceassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsco-expressingGalpha16assessedasdecreaseinserotonincalciummobilizationpreincubatedfor25minsfollowedbyserotoninchallengemeasuredfor30secsbyaequorin-derivedluminescenceassay,ChEMBL,395,6,1,4,3.5,COc1ccccc1N1CCN(CC1)C[C@@H](C(=O)NC(C)(C)C)c1ccccc1,10.1016/j.bmcl.2018.04.059,,
CHEMBL38288,3979,8,None,1,2,Human,7.8,pIC50,=,7.8,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsco-expressingGalpha16assessedasdecreaseinserotonincalciummobilizationpreincubatedfor25minsfollowedbyserotoninchallengemeasuredfor30secsbyaequorin-derivedluminescenceassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsco-expressingGalpha16assessedasdecreaseinserotonincalciummobilizationpreincubatedfor25minsfollowedbyserotoninchallengemeasuredfor30secsbyaequorin-derivedluminescenceassay,ChEMBL,395,6,1,4,3.5,COc1ccccc1N1CCN(CC1)C[C@@H](C(=O)NC(C)(C)C)c1ccccc1,10.1016/j.bmcl.2018.04.059,,
44219923,191660,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,469,4,1,7,3.2,Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(C(N)=O)ccc4n2)CC1)O3,10.1021/jm900374r,,
CHEMBL559778,191660,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,469,4,1,7,3.2,Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(C(N)=O)ccc4n2)CC1)O3,10.1021/jm900374r,,
44593715,184229,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,411,4,3,3,3.2,NC(=O)c1ccc(F)c2c1C[C@@H](NCC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,10.1021/jm8007097,,
CHEMBL485407,184229,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,411,4,3,3,3.2,NC(=O)c1ccc(F)c2c1C[C@@H](NCC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,10.1021/jm8007097,,
46180399,197867,0,None,-,1,Human,7.8,pIC50,=,7.8,Functional,Agonistactivityat5HT1AreceptorexpressedinCHOcellsassessedasinhibitionof5-HT-stimulated[35S]GTPgammabindingAgonistactivityat5HT1AreceptorexpressedinCHOcellsassessedasinhibitionof5-HT-stimulated[35S]GTPgammabinding,ChEMBL,291,0,0,2,3.8,C[C@H]1Cc2ccc3c(c2O1)-c1cccc2c1[C@@H](C3)N(C)CC2,10.1021/jm9015763,,
CHEMBL609611,197867,0,None,-,1,Human,7.8,pIC50,=,7.8,Functional,Agonistactivityat5HT1AreceptorexpressedinCHOcellsassessedasinhibitionof5-HT-stimulated[35S]GTPgammabindingAgonistactivityat5HT1AreceptorexpressedinCHOcellsassessedasinhibitionof5-HT-stimulated[35S]GTPgammabinding,ChEMBL,291,0,0,2,3.8,C[C@H]1Cc2ccc3c(c2O1)-c1cccc2c1[C@@H](C3)N(C)CC2,10.1021/jm9015763,,
145961441,160668,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionofserotonin-inducedcalciummobilizationpreincubatedfor25minsfollowedbyserotonininductionmeasuredfor30secsbyaequorin-derivedluminescenceassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionofserotonin-inducedcalciummobilizationpreincubatedfor25minsfollowedbyserotonininductionmeasuredfor30secsbyaequorin-derivedluminescenceassay,ChEMBL,502,8,0,6,5.6,CC(=O)c1c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc2c(C)cc(=O)oc12,10.1016/j.ejmech.2017.05.047,,
CHEMBL4126092,160668,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionofserotonin-inducedcalciummobilizationpreincubatedfor25minsfollowedbyserotonininductionmeasuredfor30secsbyaequorin-derivedluminescenceassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionofserotonin-inducedcalciummobilizationpreincubatedfor25minsfollowedbyserotonininductionmeasuredfor30secsbyaequorin-derivedluminescenceassay,ChEMBL,502,8,0,6,5.6,CC(=O)c1c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc2c(C)cc(=O)oc12,10.1016/j.ejmech.2017.05.047,,
44220115,191700,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,465,3,0,7,4.3,Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(C#N)ccc4n2)C[C@H]1C)O3,10.1021/jm900374r,,
CHEMBL560170,191700,0,None,-,1,Human,6.8,pIC50,=,6.8,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,465,3,0,7,4.3,Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(C#N)ccc4n2)C[C@H]1C)O3,10.1021/jm900374r,,
44593716,184334,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,453,6,2,3,4.4,CCCN(CC1CCc2[nH]c3ccc(F)cc3c2C1)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,10.1021/jm8007097,,
CHEMBL485579,184334,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,453,6,2,3,4.4,CCCN(CC1CCc2[nH]c3ccc(F)cc3c2C1)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,10.1021/jm8007097,,
9842337,168697,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,"Antagonismatthe5-hydroxytryptamine1Areceptorwasdeterminedinvitrousinga[35S]GTP-gamma-S,Antagonismatthe5-hydroxytryptamine1Areceptorwasdeterminedinvitrousinga[35S]GTP-gamma-S,",ChEMBL,370,5,1,4,4.3,C1=C(c2c[nH]c3ncccc23)CCN(CCOc2cccc3ncccc23)C1,10.1016/s0960-894x(01)00746-6,,
CHEMBL442391,168697,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,"Antagonismatthe5-hydroxytryptamine1Areceptorwasdeterminedinvitrousinga[35S]GTP-gamma-S,Antagonismatthe5-hydroxytryptamine1Areceptorwasdeterminedinvitrousinga[35S]GTP-gamma-S,",ChEMBL,370,5,1,4,4.3,C1=C(c2c[nH]c3ncccc23)CCN(CCOc2cccc3ncccc23)C1,10.1016/s0960-894x(01)00746-6,,
25139058,183649,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,421,7,2,3,4.2,NC(=O)c1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,10.1021/jm8007097,,
CHEMBL484580,183649,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,421,7,2,3,4.2,NC(=O)c1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,10.1021/jm8007097,,
CHEMBL484747,183649,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,421,7,2,3,4.2,NC(=O)c1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,10.1021/jm8007097,,
44220113,192434,0,None,-,1,Human,5.7,pIC50,=,5.7,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,440,3,0,6,4.4,Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4ccccc4n2)C[C@@H]1C)O3,10.1021/jm900374r,,
CHEMBL565234,192434,0,None,-,1,Human,5.7,pIC50,=,5.7,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,440,3,0,6,4.4,Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4ccccc4n2)C[C@@H]1C)O3,10.1021/jm900374r,,
145960744,160908,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionofserotonin-inducedcalciummobilizationpreincubatedfor25minsfollowedbyserotonininductionmeasuredfor30secsbyaequorin-derivedluminescenceassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionofserotonin-inducedcalciummobilizationpreincubatedfor25minsfollowedbyserotonininductionmeasuredfor30secsbyaequorin-derivedluminescenceassay,ChEMBL,438,7,0,6,4.0,CC(=O)c1c(OCCCN2CCN(c3ccccc3F)CC2)ccc2c(C)cc(=O)oc12,10.1016/j.ejmech.2017.05.047,,
CHEMBL4129562,160908,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionofserotonin-inducedcalciummobilizationpreincubatedfor25minsfollowedbyserotonininductionmeasuredfor30secsbyaequorin-derivedluminescenceassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionofserotonin-inducedcalciummobilizationpreincubatedfor25minsfollowedbyserotonininductionmeasuredfor30secsbyaequorin-derivedluminescenceassay,ChEMBL,438,7,0,6,4.0,CC(=O)c1c(OCCCN2CCN(c3ccccc3F)CC2)ccc2c(C)cc(=O)oc12,10.1016/j.ejmech.2017.05.047,,
44593712,184100,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,446,7,2,4,4.1,N#Cc1ccc2[nH]cc(CCCN(C3CCC3)C3COc4c(F)ccc(C(N)=O)c4C3)c2c1,10.1021/jm8007097,,
CHEMBL485228,184100,0,None,-,1,Human,6.7,pIC50,=,6.7,Functional,Activityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbindingActivityathumancloned5HT1AreceptorexpressedinCHOcellsassessedasblockadeof5-HT-stimulated[35S]GTPgammaSbinding,ChEMBL,446,7,2,4,4.1,N#Cc1ccc2[nH]cc(CCCN(C3CCC3)C3COc4c(F)ccc(C(N)=O)c4C3)c2c1,10.1021/jm8007097,,
127034967,135841,0,None,-19,3,Human,5.7,pIC50,=,5.7,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasseretonin-inducedcAMPlevelbyHTRFassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasseretonin-inducedcAMPlevelbyHTRFassay,ChEMBL,260,5,2,4,1.6,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,10.1021/acs.jmedchem.5b01088,,
CHEMBL3736156,135841,0,None,-19,3,Human,5.7,pIC50,=,5.7,Functional,Antagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasseretonin-inducedcAMPlevelbyHTRFassayAntagonistactivityathuman5-HT1AreceptorexpressedinCHO-K1cellsassessedasseretonin-inducedcAMPlevelbyHTRFassay,ChEMBL,260,5,2,4,1.6,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,10.1021/acs.jmedchem.5b01088,,
12004142,8655,1,None,-,1,Human,8.6,pIC50,=,8.6,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevelAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevel,ChEMBL,471,4,0,6,4.7,COc1cc(N2CCN(C3CCN(c4ccc(F)c5cccnc45)CC3)CC2)c2ncccc2c1,10.1021/jm1000908,,
CHEMBL1096476,8655,1,None,-,1,Human,8.6,pIC50,=,8.6,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevelAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevel,ChEMBL,471,4,0,6,4.7,COc1cc(N2CCN(C3CCN(c4ccc(F)c5cccnc45)CC3)CC2)c2ncccc2c1,10.1021/jm1000908,,
12004223,8745,0,None,-,1,Human,8.6,pIC50,=,8.6,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevelAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevel,ChEMBL,499,4,0,6,5.3,COc1cc(N2CCN(C3CCN(c4ccc(F)c5c(C)cc(C)nc45)CC3)CC2)c2ncccc2c1,10.1021/jm1000908,,
CHEMBL1097181,8745,0,None,-,1,Human,8.6,pIC50,=,8.6,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevelAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevel,ChEMBL,499,4,0,6,5.3,COc1cc(N2CCN(C3CCN(c4ccc(F)c5c(C)cc(C)nc45)CC3)CC2)c2ncccc2c1,10.1021/jm1000908,,
3251,3981,49,None,-5,4,Human,8.6,pIC50,=,8.6,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionof5HT-inducedcalciumfluxincubatedfor60minsat37degCfollowedby15minsincubationatroomtemperatureandsubsequent5HTadditionbycalcium4dyebasedFLIPRassayAntagonistactivityathuman5HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionof5HT-inducedcalciumfluxincubatedfor60minsat37degCfollowedby15minsincubationatroomtemperatureandsubsequent5HTadditionbycalcium4dyebasedFLIPRassay,ChEMBL,422,7,0,5,3.8,COc1ccccc1N1CCN(CC1)CCN(C(=O)C1CCCCC1)c1ccccn1,10.1016/j.ejmech.2020.112709,,
5684,3981,49,None,-5,4,Human,8.6,pIC50,=,8.6,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionof5HT-inducedcalciumfluxincubatedfor60minsat37degCfollowedby15minsincubationatroomtemperatureandsubsequent5HTadditionbycalcium4dyebasedFLIPRassayAntagonistactivityathuman5HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionof5HT-inducedcalciumfluxincubatedfor60minsat37degCfollowedby15minsincubationatroomtemperatureandsubsequent5HTadditionbycalcium4dyebasedFLIPRassay,ChEMBL,422,7,0,5,3.8,COc1ccccc1N1CCN(CC1)CCN(C(=O)C1CCCCC1)c1ccccn1,10.1016/j.ejmech.2020.112709,,
80,3981,49,None,-5,4,Human,8.6,pIC50,=,8.6,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionof5HT-inducedcalciumfluxincubatedfor60minsat37degCfollowedby15minsincubationatroomtemperatureandsubsequent5HTadditionbycalcium4dyebasedFLIPRassayAntagonistactivityathuman5HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionof5HT-inducedcalciumfluxincubatedfor60minsat37degCfollowedby15minsincubationatroomtemperatureandsubsequent5HTadditionbycalcium4dyebasedFLIPRassay,ChEMBL,422,7,0,5,3.8,COc1ccccc1N1CCN(CC1)CCN(C(=O)C1CCCCC1)c1ccccn1,10.1016/j.ejmech.2020.112709,,
CHEMBL31354,3981,49,None,-5,4,Human,8.6,pIC50,=,8.6,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionof5HT-inducedcalciumfluxincubatedfor60minsat37degCfollowedby15minsincubationatroomtemperatureandsubsequent5HTadditionbycalcium4dyebasedFLIPRassayAntagonistactivityathuman5HT1AreceptorexpressedinCHO-K1cellsassessedasinhibitionof5HT-inducedcalciumfluxincubatedfor60minsat37degCfollowedby15minsincubationatroomtemperatureandsubsequent5HTadditionbycalcium4dyebasedFLIPRassay,ChEMBL,422,7,0,5,3.8,COc1ccccc1N1CCN(CC1)CCN(C(=O)C1CCCCC1)c1ccccn1,10.1016/j.ejmech.2020.112709,,
12004280,8844,0,None,-,1,Human,7.7,pIC50,=,7.7,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevelAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevel,ChEMBL,489,4,0,6,4.9,COc1cc(N2CCN(C3CCN(c4ccc(F)c5cc(F)cnc45)CC3)CC2)c2ncccc2c1,10.1021/jm1000908,,
CHEMBL1098134,8844,0,None,-,1,Human,7.7,pIC50,=,7.7,Functional,Antagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevelAntagonistactivityathuman5HT1AreceptorexpressedinCHOcellsassessedasblockadeof8-OH-DPAT-inducedinhibitionofforskolin-stimulatedincreaseincAMPlevel,ChEMBL,489,4,0,6,4.9,COc1cc(N2CCN(C3CCN(c4ccc(F)c5cc(F)cnc45)CC3)CC2)c2ncccc2c1,10.1021/jm1000908,,
